a1, a2, b1, b2, c1, c2, d1, d2, e1, e2, a_distance, a1_time, a1_sensor1, a1_sensor2, a1_sensor3, a1_sensor4, a1_x, a1_y, a1_f, a2_time, a2_sensor1, a2_sensor2, a2_sensor3, a2_sensor4, a2_x, a2_y, a2_f, b1_time, b1_sensor1, b1_sensor2, b1_sensor3, b1_sensor4, b1_x, b1_y, b1_f, b2_time, b2_sensor1, b2_sensor2, b2_sensor3, b2_sensor4, b2_x, b2_y, b2_f, c1_time, c1_sensor1, c1_sensor2, c1_sensor3, c1_sensor4, c1_x, c1_y, c1_f, c2_time, c2_sensor1, c2_sensor2, c2_sensor3, c2_sensor4, c2_x, c2_y, c2_f, d1_time, d1_sensor1, d1_sensor2, d1_sensor3, d1_sensor4, d1_x, d1_y, d1_f, d2_time, d2_sensor1, d2_sensor2, d2_sensor3, d2_sensor4, d2_x, d2_y, d2_f, e1_time, e1_sensor1, e1_sensor2, e1_sensor3, e1_sensor4, e1_x, e1_y, e1_f, e2_time, e2_sensor1, e2_sensor2, e2_sensor3, e2_sensor4, e2_x, e2_y, e2_f
47628.676, 47629.892599, 47629.909287, 47631.125868999996, 47631.142533, 47631.559174, 47631.57583, 47632.592417, 47632.609178, 47634.392301, 3.414864966305855, 47628.603245499995, 11.5747, 12.8041, 15.2793, 17.7644, 1.61721, 2.26345, 57.4225, 47629.800245499995, 11.7433, 12.7938, 15.3829, 17.4892, 1.37469, 2.17779, 57.4092, 47629.832245499994, 11.783, 12.7526, 15.3311, 17.4994, 1.3675, 2.16895, 57.366, 47631.0282455, 11.8722, 12.8247, 15.2067, 17.4688, 1.40077, 2.08599, 57.3725, 47631.050245499995, 11.8821, 12.866, 15.1756, 17.3873, 1.39394, 2.04536, 57.311, 47631.463245499996, 12.0408, 13.134, 14.989, 17.2548, 1.46248, 1.84669, 57.4187, 47631.478245499995, 12.1103, 13.1649, 14.9683, 17.1936, 1.42766, 1.7985, 57.4372, 47632.501245499996, 11.783, 12.8866, 15.2274, 17.5606, 1.49534, 2.11942, 57.4576, 47632.5152455, 11.7532, 12.7835, 15.2274, 17.5198, 1.45008, 2.14995, 57.2839, 47634.317245499995, 11.6937, 12.6392, 15.5384, 17.6421, 1.32541, 2.30754, 57.5134
47634.409, 47635.525576, 47635.542237, 47636.942152999996, 47636.95881, 47637.475445, 47637.4921, 47638.492028, 47638.508965, 47640.3419, 2.873673413655071, 47634.317245499995, 11.6937, 12.6392, 15.5384, 17.6421, 1.32541, 2.30754, 57.5134, 47635.4262455, 11.4557, 12.4227, 15.7768, 17.8052, 1.30322, 2.53313, 57.4603, 47635.459245499995, 11.3763, 12.3299, 15.8494, 17.8357, 1.28065, 2.60812, 57.3913, 47636.847245499994, 11.8226, 12.6392, 15.5384, 17.3771, 1.15691, 2.21003, 57.3773, 47636.8632455, 11.7929, 12.6392, 15.528, 17.3465, 1.16251, 2.20983, 57.3066, 47637.389245499995, 12.0012, 12.9175, 15.3518, 17.2038, 1.20417, 1.99314, 57.4744, 47637.4032455, 11.9417, 12.9588, 15.3415, 17.1936, 1.24892, 1.9939, 57.4355, 47638.3992455, 12.2392, 13.0619, 15.2067, 17.0102, 1.14144, 1.80357, 57.518, 47638.41724549999, 12.1995, 13, 15.2378, 17.0204, 1.12389, 1.84274, 57.4577, 47640.243245499994, 11.2077, 11.6392, 16.3055, 18.2128, 1.01927, 3.05188, 57.3652
47640.359, 47641.775601999994, 47641.792216999995, 47642.792153999995, 47642.80882, 47643.425452999996, 47643.442115, 47645.058648, 47645.075459, 47647.175170999995, 4.032767610162042, 47640.2722455, 11.1581, 11.6701, 16.2018, 18.1823, 1.08911, 3.02974, 57.2123, 47641.6782455, 11.3763, 11.2577, 16.461, 18.2944, 0.747007, 3.16817, 57.3894, 47641.694245499995, 11.4457, 11.2577, 16.575, 18.3147, 0.673577, 3.17388, 57.5932, 47642.698245499996, 11.8028, 12.134, 15.7457, 17.7542, 1.01838, 2.49747, 57.4367, 47642.7182455, 11.8028, 12.134, 15.7457, 17.7542, 1.01838, 2.49747, 57.4367, 47643.334245499995, 11.7532, 11.8866, 15.9841, 17.795, 0.846499, 2.64877, 57.4189, 47643.355245499995, 11.7235, 11.8969, 16.0049, 17.8561, 0.880584, 2.67233, 57.4814, 47644.980245499995, 12.5566, 12.8247, 15.186, 16.8497, 0.841141, 1.73841, 57.417, 47644.980245499995, 12.5566, 12.8247, 15.186, 16.8497, 0.841141, 1.73841, 57.417, 47647.09124549999, 12.1698, 13.1546, 15.186, 16.8844, 1.16877, 1.76303, 57.3947
47647.191, 47648.307581, 47648.324259, 47649.324174, 47649.340848, 47649.757475, 47649.774143, 47650.974058, 47650.990769, 47652.940587, 2.9748673407287325, 47647.09124549999, 12.1698, 13.1546, 15.186, 16.8844, 1.16877, 1.76303, 57.3947, 47648.2082455, 11.654, 12.4948, 15.6835, 17.6217, 1.20922, 2.39052, 57.4541, 47648.230245499995, 11.5945, 12.5361, 15.6421, 17.5606, 1.24712, 2.3735, 57.3332, 47649.230245499995, 11.8127, 12.5052, 15.6628, 17.3567, 1.04048, 2.27643, 57.3374, 47649.243245499994, 11.8226, 12.433, 15.6421, 17.4281, 1.04505, 2.30642, 57.3258, 47649.6702455, 12.0706, 12.8454, 15.3726, 17.214, 1.13745, 2.00095, 57.5025, 47649.6762455, 12.0012, 12.8247, 15.3415, 17.1631, 1.15348, 2.00904, 57.3304, 47650.88124549999, 11.654, 12.5155, 15.7768, 17.5198, 1.13301, 2.3824, 57.4661, 47650.9092455, 11.654, 12.5155, 15.7768, 17.5198, 1.13301, 2.3824, 57.4661, 47652.8522455, 12.0408, 13.1237, 15.072, 17.0713, 1.34461, 1.82665, 57.3078
47652.957, 47654.373561, 47654.390244, 47655.190181000005, 47655.206842, 47655.723465, 47655.740148000004, 47656.740055, 47656.756938000006, 47658.939891, 3.710281455780501, 47652.866245499994, 12.0805, 13.1031, 15.0616, 17.0612, 1.31842, 1.81633, 57.3063, 47654.2992455, 10.9796, 11.9794, 16.2018, 18.2026, 1.30772, 2.99289, 57.3634, 47654.2992455, 10.9796, 11.9794, 16.2018, 18.2026, 1.30772, 2.99289, 57.3634, 47655.090245499996, 10.8705, 11.6186, 16.4402, 18.488, 1.21734, 3.24969, 57.4173, 47655.11024549999, 10.8506, 11.6186, 16.378, 18.5695, 1.28856, 3.25995, 57.4168, 47655.6362455, 11.3961, 12.4845, 15.7768, 17.6013, 1.2718, 2.48803, 57.2588, 47655.65024549999, 11.4259, 12.5052, 15.8494, 17.6523, 1.25457, 2.49961, 57.4327, 47656.6492455, 11.9119, 13.1856, 15.2067, 17.1121, 1.38422, 1.88658, 57.4163, 47656.658245499995, 11.9119, 13.1856, 15.2067, 17.1121, 1.38422, 1.88658, 57.4163, 47658.84524549999, 11.8524, 12.9381, 15.3829, 17.1835, 1.25803, 2.03354, 57.3569
47658.957, 47660.373555000006, 47660.390242, 47661.390162, 47661.40684, 47662.023446, 47662.040132, 47662.640114, 47662.656954000005, 47665.323222, 4.059507024364283, 47658.8652455, 11.8028, 12.8866, 15.3311, 17.265, 1.31695, 2.07034, 57.2855, 47660.2742455, 11.9218, 12.9485, 15.4037, 17.1936, 1.22531, 2.01689, 57.4676, 47660.298245499995, 11.8821, 12.9794, 15.3518, 17.2038, 1.28413, 2.01006, 57.4172, 47661.29024549999, 11.6937, 12.4948, 15.7665, 17.6217, 1.15341, 2.3967, 57.5767, 47661.3252455, 11.5945, 12.4845, 15.7354, 17.6727, 1.22955, 2.43419, 57.4871, 47661.938245499994, 11.773, 13.0309, 15.2274, 17.3363, 1.46719, 2.02896, 57.3677, 47661.946245499996, 11.8326, 13.0206, 15.1756, 17.2752, 1.4343, 1.98877, 57.304, 47662.556245499996, 11.9714, 13.0515, 15.1341, 17.1223, 1.33918, 1.89427, 57.2794, 47662.561245499994, 11.9912, 13.0825, 15.2482, 17.1733, 1.31155, 1.91696, 57.4952, 47665.2272455, 11.7334, 13.1856, 15.2171, 17.1835, 1.49102, 1.95787, 57.3195
47665.339, 47666.755604, 47666.772243, 47668.372124, 47668.388782, 47668.805421, 47668.822101, 47669.82202, 47669.838974, 47671.855207, 3.2572618937525877, 47665.2442455, 11.7631, 13.2062, 15.2896, 17.1427, 1.43555, 1.95021, 57.4016, 47666.6682455, 11.8921, 13.2268, 15.3415, 17.0204, 1.31072, 1.8901, 57.4807, 47666.6782455, 11.8921, 13.2268, 15.3415, 17.0204, 1.31072, 1.8901, 57.4807, 47668.2822455, 11.8524, 12.9897, 15.4555, 17.2038, 1.2546, 2.03923, 57.5014, 47668.294245499994, 11.8127, 12.9485, 15.4037, 17.1733, 1.26676, 2.04465, 57.3381, 47668.709245499995, 11.9119, 13.0515, 15.2896, 17, 1.24448, 1.91942, 57.2531, 47668.7232455, 11.9516, 13.1443, 15.2793, 17.0102, 1.2737, 1.88033, 57.3854, 47669.73924549999, 11.5945, 12.4742, 15.6835, 17.6013, 1.21941, 2.41034, 57.3536, 47669.73924549999, 11.5945, 12.4742, 15.6835, 17.6013, 1.21941, 2.41034, 57.3536, 47671.7692455, 11.4358, 12.6082, 15.8805, 17.6115, 1.26158, 2.46313, 57.5361
47671.872, 47673.188550000006, 47673.205219, 47674.205161000005, 47674.221829, 47674.638466000004, 47674.655117, 47675.455064, 47675.471820000006, 47678.204874, 3.350838419997902, 47671.7782455, 11.416, 12.6082, 15.8598, 17.6115, 1.28011, 2.46464, 57.4955, 47673.090245499996, 11.4557, 12.3505, 16.036, 17.5402, 1.0452, 2.55392, 57.3823, 47673.118245499994, 11.5053, 12.4021, 16.0567, 17.5707, 1.04756, 2.53415, 57.5348, 47674.105245499995, 11.2474, 12.0309, 16.2122, 17.8255, 1.04547, 2.81582, 57.316, 47674.12924549999, 11.297, 12.0825, 16.2848, 17.8561, 1.02436, 2.80634, 57.5203, 47674.556245499996, 11.0986, 11.9794, 16.2537, 17.9173, 1.11111, 2.9065, 57.2489, 47674.556245499996, 11.0986, 11.9794, 16.2537, 17.9173, 1.11111, 2.9065, 57.2489, 47675.359245499996, 11.5053, 12.6392, 15.7768, 17.4077, 1.20566, 2.36532, 57.3289, 47675.376245499996, 11.5945, 12.6907, 15.7354, 17.4179, 1.20943, 2.31587, 57.4385, 47678.1152455, 11.6044, 12.3196, 15.9945, 17.4688, 0.953808, 2.4934, 57.3874
47678.221, 47679.637584, 47679.654229, 47681.254112999995, 47681.270785, 47681.687449, 47681.704082, 47682.704005, 47682.720837999994, 47684.653874999996, 3.3685481414493226, 47678.1342455, 11.5648, 12.299, 15.9841, 17.5606, 1.00622, 2.5295, 57.4084, 47679.5432455, 11.7532, 12.3505, 16.0152, 17.214, 0.783184, 2.38751, 57.333, 47679.5702455, 11.8623, 12.3814, 15.8805, 17.1325, 0.773332, 2.29734, 57.2567, 47681.173245499995, 11.9417, 12.3608, 15.922, 17.1325, 0.710338, 2.28881, 57.3569, 47681.173245499995, 11.9417, 12.3608, 15.922, 17.1325, 0.710338, 2.28881, 57.3569, 47681.5942455, 11.8425, 12.3093, 16.0049, 17.214, 0.730321, 2.37068, 57.3707, 47681.609245499996, 11.8722, 12.3299, 15.9738, 17.1936, 0.731021, 2.34409, 57.3696, 47682.6082455, 11.8623, 12.4639, 15.725, 17.2956, 0.946942, 2.27414, 57.3468, 47682.6442455, 11.8623, 12.4639, 15.725, 17.2956, 0.946942, 2.27414, 57.3468, 47684.561245499994, 11.4953, 12.134, 16.0567, 17.6217, 0.961336, 2.63029, 57.3078
47684.67, 47686.086547, 47686.10323, 47687.103148999995, 47687.119811, 47687.636431, 47687.653118, 47688.653049, 47688.67005, 47690.619567, 3.8641592539013945, 47684.5792455, 11.5251, 12.1856, 16.1396, 17.5707, 0.910637, 2.61221, 57.421, 47685.9922455, 11.6144, 12.5979, 15.8287, 17.3159, 1.07697, 2.33598, 57.3569, 47686.0152455, 11.6144, 12.6082, 15.8287, 17.4382, 1.13216, 2.35981, 57.4895, 47687.0152455, 11.4953, 12.2165, 16.1707, 17.4281, 0.863054, 2.58773, 57.3106, 47687.046245499994, 11.5747, 12.2577, 16.0463, 17.5096, 0.934991, 2.54151, 57.3883, 47687.556245499996, 11.4656, 12.1649, 16.1707, 17.6421, 0.944725, 2.65887, 57.4433, 47687.556245499996, 11.4656, 12.1649, 16.1707, 17.6421, 0.944725, 2.65887, 57.4433, 47688.5552455, 11.9317, 12.7629, 15.5488, 17.1223, 1.04795, 2.08568, 57.3657, 47688.5752455, 11.9813, 12.701, 15.6006, 17.1121, 0.97186, 2.09871, 57.3951, 47690.52524549999, 11.1482, 12.0103, 16.3262, 17.7338, 0.991687, 2.85787, 57.2185
47690.637, 47692.15355, 47692.17023, 47693.170168000004, 47693.186827000005, 47693.703446, 47693.720121000006, 47695.120026000004, 47695.137041, 47696.88656, 3.948655458500956, 47690.54024549999, 11.1879, 12.0722, 16.2329, 17.795, 1.06756, 2.81941, 57.2879, 47692.067245499995, 11.5846, 12.6392, 15.7976, 17.3567, 1.13882, 2.33465, 57.3781, 47692.1022455, 11.7235, 12.5876, 15.7768, 17.2854, 1.0339, 2.28794, 57.3733, 47693.07624549999, 12.1797, 12.9897, 15.5177, 16.8959, 0.950029, 1.88707, 57.583, 47693.0892455, 12.1797, 13.0103, 15.3829, 16.7918, 0.975999, 1.82641, 57.3648, 47693.607245499996, 12.2987, 13.2577, 15.1756, 16.6531, 1.06145, 1.63951, 57.3851, 47693.6382455, 12.269, 13.2371, 15.103, 16.6299, 1.08974, 1.63181, 57.2391, 47695.0212455, 12.0408, 12.8763, 15.4866, 17.0917, 1.06121, 1.99873, 57.4954, 47695.054245499996, 11.9218, 12.7732, 15.5591, 17.0408, 1.01798, 2.06953, 57.2949, 47696.802245499995, 11.049, 11.5258, 16.9896, 17.8052, 0.563142, 3.19508, 57.3696
47697.211, 47698.727591, 47698.744233000005, 47700.344132000006, 47700.360793, 47700.977396, 47700.994073, 47701.993993000004, 47702.010706, 47703.943868, 4.63511710338234, 47697.1172455, 11.1879, 12.1134, 16.5232, 17.5809, 0.863725, 2.82278, 57.4054, 47698.6382455, 11.4656, 12.5464, 15.9945, 17.4688, 1.1114, 2.46663, 57.4753, 47698.658245499995, 11.4656, 12.5464, 15.9945, 17.4688, 1.1114, 2.46663, 57.4753, 47700.249245499996, 11.2077, 12.0722, 16.2226, 17.8459, 1.08452, 2.82186, 57.3484, 47700.3032455, 11.1184, 12.1237, 16.2329, 17.8561, 1.14618, 2.83796, 57.3312, 47700.88124549999, 11.0688, 11.8454, 16.4713, 18.1007, 1.04629, 3.04191, 57.4863, 47700.9012455, 11.0391, 11.7938, 16.4402, 17.9377, 0.984135, 3.02696, 57.2108, 47701.90024549999, 11.4259, 12.5464, 15.9427, 17.4077, 1.1276, 2.45402, 57.3227, 47701.91524549999, 11.4656, 12.5464, 15.9012, 17.4077, 1.12842, 2.43287, 57.3209, 47703.872245499995, 11.0688, 12.0309, 16.3055, 18.0396, 1.17337, 2.93637, 57.4448
47703.952, 47705.268655, 47705.285326, 47706.285241, 47706.30192, 47706.818555, 47706.835193, 47707.635152999996, 47707.651927, 47709.918331, 3.2610878075834338, 47703.872245499995, 11.0688, 12.0309, 16.3055, 18.0396, 1.17337, 2.93637, 57.4448, 47705.1702455, 11.9317, 13.0309, 15.497, 16.9653, 1.11778, 1.95897, 57.4249, 47705.188245499994, 11.8326, 13.0103, 15.5799, 16.9653, 1.1166, 2.01322, 57.3881, 47706.1952455, 11.7433, 12.7113, 15.8079, 17.1631, 1.01139, 2.22454, 57.4256, 47706.2062455, 11.7433, 12.7113, 15.8079, 17.1631, 1.01139, 2.22454, 57.4256, 47706.722245499994, 11.2275, 12.1753, 16.2018, 17.8052, 1.11089, 2.77066, 57.4098, 47706.7362455, 11.1978, 12.1649, 16.264, 17.7644, 1.07487, 2.78763, 57.3911, 47707.5582455, 11.7135, 12.3711, 15.9634, 17.2752, 0.858885, 2.39534, 57.3233, 47707.5582455, 11.7135, 12.3711, 15.9634, 17.2752, 0.858885, 2.39534, 57.3233, 47709.8462455, 10.9002, 12.0928, 16.2122, 18.1007, 1.34414, 2.96302, 57.3059
47709.935, 47711.251583, 47711.268239, 47712.468154999995, 47712.484814999996, 47713.101438, 47713.118101, 47714.118033, 47714.134802, 47716.851173999996, 3.182360259766576, 47709.8462455, 10.9002, 12.0928, 16.2122, 18.1007, 1.34414, 2.96302, 57.3059, 47711.169245499994, 10.7911, 12.1753, 16.2951, 18.1619, 1.41531, 3.00155, 57.4234, 47711.169245499994, 10.7911, 12.1753, 16.2951, 18.1619, 1.41531, 3.00155, 57.4234, 47712.385245499994, 11.1284, 12.3402, 16.1085, 17.8459, 1.284, 2.73912, 57.423, 47712.385245499994, 11.1284, 12.3402, 16.1085, 17.8459, 1.284, 2.73912, 57.423, 47713.0302455, 10.7812, 11.7629, 16.5128, 18.3453, 1.22565, 3.21783, 57.4022, 47713.0302455, 10.7812, 11.7629, 16.5128, 18.3453, 1.22565, 3.21783, 57.4022, 47714.0392455, 11.0391, 12.5258, 15.9012, 17.8459, 1.4968, 2.66496, 57.312, 47714.0392455, 11.0391, 12.5258, 15.9012, 17.8459, 1.4968, 2.66496, 57.312, 47716.751245499996, 11.049, 12.3093, 16.1811, 17.9173, 1.30378, 2.80387, 57.4566
47716.867, 47717.883582999995, 47717.900297, 47718.300247, 47718.316892999996, 47718.833526, 47718.850199, 47719.85015, 47719.866919, 47721.666651, 2.5068624503459995, 47716.785245499996, 11.049, 12.3093, 16.1811, 17.9173, 1.30378, 2.80387, 57.4566, 47717.787245499996, 10.6424, 11.7835, 16.3573, 18.6307, 1.4868, 3.282, 57.4139, 47717.8162455, 10.5928, 11.8041, 16.3573, 18.5695, 1.4931, 3.27874, 57.3237, 47718.205245499994, 10.7812, 12.0309, 16.264, 18.3351, 1.44607, 3.07963, 57.4113, 47718.2252455, 10.8308, 12, 16.2744, 18.4065, 1.43505, 3.09069, 57.5117, 47718.7402455, 10.9201, 12.0206, 16.3366, 18.1619, 1.27345, 3.01826, 57.4391, 47718.7612455, 10.93, 11.9175, 16.3055, 18.1619, 1.24048, 3.04106, 57.3149, 47719.7522455, 11.1085, 12.3711, 16.0152, 17.8663, 1.35705, 2.72011, 57.3612, 47719.768245499996, 11.0788, 12.4227, 15.9323, 17.8561, 1.42596, 2.6934, 57.2899, 47721.580245499994, 10.6324, 11.8351, 16.5335, 18.4065, 1.33935, 3.25894, 57.4075
47721.683, 47723.099553, 47723.116235999994, 47724.116141, 47724.132821, 47724.649453, 47724.666105, 47725.266064999996, 47725.282925, 47727.365951, 4.139124284258818, 47721.5932455, 10.6324, 11.8351, 16.5335, 18.4065, 1.33935, 3.25894, 57.4075, 47723.0002455, 11.287, 12.8866, 15.8079, 17.4077, 1.39368, 2.36332, 57.3892, 47723.04024549999, 11.3565, 12.9175, 15.839, 17.4179, 1.36444, 2.3421, 57.5309, 47724.0282455, 11.4953, 12.8041, 15.8287, 17.3363, 1.2253, 2.31418, 57.4644, 47724.0392455, 11.4557, 12.7113, 15.8183, 17.4077, 1.23929, 2.36762, 57.393, 47724.5622455, 11.287, 12.4845, 16.036, 17.7032, 1.24531, 2.59976, 57.5108, 47724.5662455, 11.287, 12.4227, 16.0152, 17.6829, 1.22076, 2.60984, 57.4078, 47725.1742455, 11.5945, 12.8763, 15.5488, 17.2956, 1.32101, 2.19145, 57.3151, 47725.198245499996, 11.7036, 12.9691, 15.5591, 17.2752, 1.29614, 2.12886, 57.507, 47727.296245499994, 11.4656, 12.6495, 15.8287, 17.3159, 1.16626, 2.36542, 57.2597
47727.383, 47728.899561, 47728.916229, 47729.916149000004, 47729.932818, 47730.449441000004, 47730.466120000005, 47730.866078, 47730.882856000004, 47733.215931, 3.9665495627402794, 47727.296245499994, 11.4656, 12.6495, 15.8287, 17.3159, 1.16626, 2.36542, 57.2597, 47728.84524549999, 11.5747, 12.8763, 15.6006, 17.2854, 1.30211, 2.2067, 57.337, 47728.84524549999, 11.5747, 12.8763, 15.6006, 17.2854, 1.30211, 2.2067, 57.337, 47729.8432455, 11.7433, 13.0825, 15.3933, 17.1223, 1.33769, 2.01159, 57.3414, 47729.8432455, 11.7433, 13.0825, 15.3933, 17.1223, 1.33769, 2.01159, 57.3414, 47730.376245499996, 11.6838, 12.866, 15.5488, 17.1936, 1.23362, 2.14497, 57.2922, 47730.376245499996, 11.6838, 12.866, 15.5488, 17.1936, 1.23362, 2.14497, 57.2922, 47730.7692455, 11.773, 12.8454, 15.5799, 17.2446, 1.1912, 2.14284, 57.4429, 47730.794245499994, 11.7135, 12.8454, 15.5384, 17.2752, 1.24999, 2.15819, 57.3725, 47733.122245499995, 11.3069, 12.732, 15.725, 17.6829, 1.4722, 2.44636, 57.4467
47733.232, 47734.248588, 47734.26525900001, 47735.065211, 47735.081866, 47735.598488, 47735.615146000004, 47736.615095, 47736.631850000005, 47738.164979, 3.011997435234724, 47733.1322455, 11.3168, 12.6289, 15.7457, 17.6727, 1.4116, 2.477, 57.3641, 47734.1612455, 11.1184, 12.567, 15.9427, 17.8459, 1.45797, 2.6368, 57.4741, 47734.1782455, 11.1184, 12.5567, 15.9427, 17.8867, 1.47044, 2.64872, 57.5045, 47734.967245499996, 11.0788, 12.2784, 16.15, 17.9478, 1.30425, 2.80413, 57.455, 47734.984245499996, 11.0292, 12.268, 16.1707, 17.9275, 1.30481, 2.82278, 57.3954, 47735.499245499996, 11.1581, 12.3402, 16.0152, 17.7032, 1.25404, 2.67933, 57.2168, 47735.529245499994, 11.2077, 12.3505, 16.0152, 17.8255, 1.28622, 2.68713, 57.399, 47736.5192455, 11.6342, 13.0825, 15.4348, 17.2548, 1.42333, 2.08328, 57.4062, 47736.537245499996, 11.5945, 13.0619, 15.3933, 17.265, 1.45645, 2.0942, 57.3147, 47738.09124549999, 10.6324, 11.4536, 17.2461, 18.2332, 0.785324, 3.48992, 57.5653
47771.328, 47772.344580000004, 47772.361269, 47772.761238, 47772.777893, 47773.19455, 47773.211204, 47774.211132000004, 47774.228013, 47775.611033, 2.074541476607553, 47771.245245499995, 12.9533, 13, 15.2482, 16.017, 0.356314, 1.39252, 57.2185, 47772.251245499996, 13.1616, 13.1546, 15.0823, 15.7626, 0.294474, 1.18839, 57.1612, 47772.270245499996, 13.0624, 13.1443, 15.0409, 15.8088, 0.372392, 1.22062, 57.0565, 47772.66724549999, 12.8046, 13, 15.2689, 16.1905, 0.487664, 1.48125, 57.2639, 47772.686245499994, 12.9236, 12.9588, 15.3518, 16.1327, 0.355613, 1.46482, 57.3668, 47773.11224549999, 12.626, 12.6186, 15.7354, 16.3177, 0.250819, 1.7824, 57.2976, 47773.11224549999, 12.626, 12.6186, 15.7354, 16.3177, 0.250819, 1.7824, 57.2976, 47774.124245499996, 12.6855, 12.6907, 15.5073, 16.2946, 0.346476, 1.68569, 57.1781, 47774.13124549999, 12.6855, 12.6907, 15.5073, 16.2946, 0.346476, 1.68569, 57.1781, 47775.5112455, 12.626, 12.3814, 15.8909, 16.4102, 0.119865, 1.90903, 57.3085
47775.628, 47776.744614999996, 47776.761249999996, 47777.76117699999, 47777.777852, 47778.294469, 47778.311146, 47779.311056, 47779.327938999995, 47780.560988, 3.3054706335074555, 47775.537245499996, 12.7054, 12.4536, 15.9116, 16.3293, 0.0722587, 1.85067, 57.3998, 47776.65024549999, 13.0624, 12.8866, 15.3207, 16.017, 0.227121, 1.41098, 57.2868, 47776.677245499995, 13.0922, 12.8454, 15.3207, 15.9823, 0.18115, 1.40604, 57.2406, 47777.6702455, 13.0228, 12.8557, 15.4244, 16.0401, 0.195605, 1.46124, 57.3429, 47777.70124549999, 13.0922, 12.8866, 15.2793, 15.9592, 0.207251, 1.37887, 57.2172, 47778.213245499996, 13.1319, 13.1546, 15.1134, 15.832, 0.323832, 1.22106, 57.2319, 47778.213245499996, 13.1319, 13.1546, 15.1134, 15.832, 0.323832, 1.22106, 57.2319, 47779.2142455, 12.9533, 12.8247, 15.2689, 16.1673, 0.336394, 1.48342, 57.2143, 47779.228245499995, 12.9533, 12.9485, 15.2482, 16.1442, 0.388861, 1.43748, 57.2942, 47780.4812455, 13.0624, 13.134, 15.0927, 15.9592, 0.40966, 1.2722, 57.2483
47780.577, 47781.593580999994, 47781.610239999995, 47782.610165, 47782.626845, 47783.143473, 47783.160143999994, 47784.560098999995, 47784.576872, 47785.659954999996, 3.2602762025264824, 47780.4812455, 13.0624, 13.134, 15.0927, 15.9592, 0.40966, 1.2722, 57.2483, 47781.497245499995, 12.8641, 12.9072, 15.2793, 16.2367, 0.43667, 1.50419, 57.2873, 47781.5302455, 12.8343, 12.9794, 15.2793, 16.202, 0.465944, 1.4838, 57.295, 47782.5112455, 12.5665, 12.6907, 15.5073, 16.468, 0.473911, 1.76074, 57.2326, 47782.53824549999, 12.626, 12.6907, 15.4659, 16.4796, 0.470832, 1.73641, 57.2622, 47783.061245499994, 12.5863, 12.567, 15.6006, 16.5374, 0.400349, 1.82872, 57.2914, 47783.061245499994, 12.5863, 12.567, 15.6006, 16.5374, 0.400349, 1.82872, 57.2914, 47784.4752455, 12.1599, 12.2474, 16.1396, 16.7456, 0.302616, 2.21965, 57.2925, 47784.4862455, 12.1698, 12.2887, 16.0671, 16.8381, 0.387833, 2.20873, 57.3636, 47785.567245499995, 12.2194, 12.5258, 15.953, 16.7571, 0.4832, 2.07945, 57.4553
47785.677, 47786.993594, 47787.010245000005, 47788.010181000005, 47788.026846, 47788.543468, 47788.560143, 47789.76005700001, 47789.77687, 47791.243283, 3.230976087559502, 47785.5962455, 12.2789, 12.5979, 15.8909, 16.6415, 0.465822, 2.00025, 57.4092, 47786.9012455, 12.7054, 13, 15.3622, 16.2483, 0.515014, 1.54542, 57.3159, 47786.9142455, 12.7252, 13.0103, 15.3518, 16.1905, 0.490484, 1.52069, 57.2778, 47787.9142455, 13.0228, 13.4433, 14.8957, 15.6932, 0.5337, 1.08392, 57.055, 47787.9282455, 13.0823, 13.4021, 14.8646, 15.6354, 0.478435, 1.05705, 56.9843, 47788.472245499994, 13.2211, 13.3505, 14.8957, 15.6238, 0.375482, 1.03726, 57.0912, 47788.472245499994, 13.2211, 13.3505, 14.8957, 15.6238, 0.375482, 1.03726, 57.0912, 47789.662245499996, 13.0823, 13.5464, 14.8232, 15.751, 0.608355, 1.03462, 57.2028, 47789.6912455, 13.0327, 13.4948, 14.8232, 15.7048, 0.588799, 1.05172, 57.0555, 47791.1472455, 12.8541, 13.2577, 15.0927, 16.1095, 0.619584, 1.33222, 57.3141
47791.259, 47792.275589, 47792.292271, 47793.292172, 47793.308848, 47793.725496, 47793.742140999995, 47794.942063999995, 47794.958906, 47796.708607, 2.8393603169310606, 47791.16324549999, 12.8343, 13.2268, 15.1134, 16.1558, 0.625703, 1.36265, 57.3303, 47792.198245499996, 12.8046, 13.1546, 15.0201, 16.1211, 0.635305, 1.36129, 57.1004, 47792.198245499996, 12.8046, 13.1546, 15.0201, 16.1211, 0.635305, 1.36129, 57.1004, 47793.215245499996, 12.7252, 12.9175, 15.2793, 16.3986, 0.572085, 1.57932, 57.3206, 47793.215245499996, 12.7252, 12.9175, 15.2793, 16.3986, 0.572085, 1.57932, 57.3206, 47793.643245499996, 12.8046, 13.2474, 14.9683, 16.1442, 0.707957, 1.32789, 57.1645, 47793.643245499996, 12.8046, 13.2474, 14.9683, 16.1442, 0.707957, 1.32789, 57.1645, 47794.849245499994, 12.4177, 12.6701, 15.6524, 16.6415, 0.540861, 1.88373, 57.3818, 47794.874245499996, 12.4177, 12.5979, 15.6524, 16.6068, 0.495228, 1.89705, 57.2749, 47796.626245499996, 12.4574, 12.8969, 15.4037, 16.3755, 0.617567, 1.6868, 57.1335
